V1,V2,V3,V4,V5,target
118.833336,242.90475,111.52381,594.9524,26.810328,-1
145.11261,204.71428,85.71429,495.07144,22.28583,-1
133.50961,187.43478,77.5,354.21738,17.524666,-1
83.578125,193.0,85.5,421.5,4.145781,-1
111.5625,206.1579,89.210526,542.3684,44.062847,-1
138.20312,241.5,109.0,557.75,42.29066,-1
124.86089,252.41667,124.25,595.1667,26.561216,-1
125.828125,228.25,102.0,388.5,28.796701,-1
132.91331,211.7561,98.07317,330.92682,12.632687,-1
134.51622,191.51428,80.97143,387.6,24.119684,-1
112.59737,206.58333,92.083336,526.8333,25.905243,-1
126.10214,261.89774,130.82954,679.875,26.450054,-1
113.59561,274.35,132.4,694.65,21.499477,-1
108.26953,280.0,130.5,809.75,12.631805,-1
132.37895,230.83333,117.583336,475.08334,38.96651,-1
131.15428,186.0303,76.80303,323.51517,18.762667,-1
119.99172,199.09091,84.89899,391.1111,25.022047,-1
114.34375,292.16666,164.16667,640.8333,53.04944,-1
104.5946,196.28572,83.07143,385.0,25.26674,-1
123.91897,195.01,84.09,365.3,25.919367,-1
149.04167,275.66666,142.33333,672.0,46.7098,-1
135.84122,197.97752,86.51685,474.74158,25.869907,-1
148.16016,193.0,83.0,376.5,20.481699,-1
112.17391,199.13043,89.347824,512.3043,38.28976,-1
135.1064,244.22728,114.905304,634.70074,23.539083,-1
123.90266,272.78125,130.8125,644.0,20.35841,-1
127.49209,178.7973,72.675674,215.36487,11.207282,-1
128.58417,207.68,96.72,535.44,35.653896,-1
109.125,336.0,190.0,579.0,87.35479,-1
140.75687,194.125,80.25,343.625,17.99034,-1
0.0,336.0,190.0,579.0,0.0,-1
118.91685,204.30702,89.20175,509.00876,25.23995,-1
116.23125,174.9,75.2,242.5,40.803062,-1
133.21286,176.14815,71.40741,237.66667,10.489266,-1
147.80263,257.4737,116.947365,687.6316,11.610245,-1
122.566864,206.37209,89.860466,494.97675,26.23864,-1
138.69862,199.13043,87.478264,458.91306,8.872549,-1
139.17296,194.7,80.4,388.9,22.908514,-1
95.70536,213.42857,94.57143,578.8571,14.701104,-1
102.916664,208.66667,89.666664,501.33334,26.297443,-1
132.55547,204.64635,85.63415,442.69513,35.475105,-1
131.57014,206.14285,89.47619,453.09525,20.868338,-1
127.18002,224.83505,99.28866,675.8866,8.520006,-1
130.40381,180.63373,77.04651,270.46512,11.857448,-1
132.0,187.33333,78.64706,334.37256,20.418423,-1
119.81175,208.87827,92.66087,526.93915,35.35524,-1
131.3646,178.81009,73.890205,229.00594,14.604308,-1
133.52356,211.5,90.0,464.19446,42.049454,-1
116.696465,218.44118,95.382355,592.1177,32.638367,-1
113.57703,202.83333,84.854164,490.125,28.7119,-1
129.95308,192.89743,82.01282,313.58975,17.505634,-1
110.60227,185.18182,80.27273,361.27274,49.787647,-1
117.16036,212.5,96.84286,404.62857,17.281115,-1
129.535,188.81429,82.48572,214.28572,12.005857,-1
142.27272,205.18182,91.72727,457.18182,15.648515,-1
136.69879,198.03847,85.19231,310.1154,9.723165,-1
127.87221,208.51613,95.96774,377.7742,28.86439,-1
126.8952,185.24,81.24,269.2,24.290121,-1
128.7889,199.17647,89.55882,350.41177,18.326904,-1
145.93124,199.9,89.9,476.1,10.309704,-1
129.94221,176.625,74.1875,210.45535,9.849793,-1
110.4375,204.0,87.59091,509.63635,28.00959,-1
120.63043,206.2069,99.17242,529.62067,21.671364,-1
130.62265,178.17557,76.137405,262.58014,16.406693,-1
139.2668,210.83871,93.67742,548.5806,33.914963,-1
106.40741,204.05882,91.411766,571.8823,24.026657,-1
132.31702,190.88136,80.55932,338.47458,24.5918,-1
120.09914,211.96552,91.82758,557.9655,21.478247,-1
86.61702,197.0,78.333336,324.0,9.533566,-1
107.58182,214.28572,97.28571,565.7143,23.58452,-1
107.954544,188.36363,79.454544,318.36365,26.998623,-1
119.43519,211.37038,97.92593,433.77777,23.003906,-1
107.566666,197.0,86.117645,441.70587,31.654165,-1
132.91763,187.54369,80.864075,231.25243,17.218014,-1
123.96381,190.94737,88.89474,416.3684,35.839207,-1
144.5235,180.08333,82.645836,327.66666,13.929822,-1
125.24306,180.66667,91.666664,338.33334,21.736355,-1
115.26667,185.52942,76.588234,293.41177,18.654573,-1
109.36935,215.4,95.96,637.28,33.61866,-1
127.13604,178.94286,75.8,239.74286,22.060904,-1
143.31381,204.37038,92.48148,532.1852,23.84518,-1
120.950905,198.0241,83.16868,419.90363,42.244305,-1
134.06201,184.39062,80.0,323.82812,18.152027,-1
138.80833,190.48276,81.76724,345.68967,22.146046,-1
125.62653,240.86821,117.08527,511.00775,19.847637,-1
113.70786,206.57777,92.155556,398.44446,17.694445,-1
123.55957,221.36363,99.09091,578.7143,28.003992,-1
117.78268,233.42169,113.650604,522.4458,21.379517,-1
134.6781,196.38211,83.64227,341.7805,22.788477,-1
128.95981,200.97437,86.17949,369.46155,23.227287,-1
121.64042,204.08333,93.166664,415.66666,24.525354,-1
150.67188,240.75,122.25,519.25,20.012106,-1
140.58333,209.0,96.0,475.33334,32.874763,-1
118.6014,234.88889,115.833336,675.5,34.055,-1
122.59296,201.92207,89.14286,392.33768,24.163202,-1
127.29155,216.52174,96.978264,473.28262,30.106121,-1
119.32333,232.01775,109.69823,542.08875,22.350357,-1
126.976875,242.22368,113.47369,602.1579,21.813124,-1
122.021255,201.27272,89.766235,427.36365,20.578585,-1
106.42857,242.57143,123.85714,610.8571,28.308071,-1
152.28473,234.22223,111.22222,554.0,21.919043,-1
138.26256,203.40541,93.78378,403.66666,21.4428,-1
120.24551,224.0238,112.14286,475.90475,17.404827,-1
139.39258,206.65625,96.0,423.46875,22.116678,-1
118.12419,236.20512,101.92308,654.0,23.50492,-1
159.32031,238.5,113.5,522.5,11.736029,-1
109.538925,240.71428,114.333336,632.381,19.347168,-1
136.30435,236.34782,110.347824,605.8261,36.13721,-1
125.58838,211.23077,100.61539,471.53845,27.395012,-1
129.87207,209.55714,96.74286,425.8857,27.757702,-1
128.2555,202.13954,91.406975,541.43024,18.07634,-1
121.08845,215.54099,98.540985,468.62296,13.697739,-1
137.16505,205.76923,91.96154,375.03845,25.824081,-1
103.03825,243.13043,115.91305,579.3043,19.459812,-1
112.80469,192.75,93.75,350.75,49.348095,-1
101.291664,201.11111,82.111115,384.1111,8.178563,-1
130.26086,239.56522,116.95652,531.6957,19.747173,-1
126.11579,222.61111,108.75,452.05554,19.236086,-1
132.13219,185.64227,82.19512,274.6179,13.882975,-1
127.4038,194.44579,85.048195,348.68674,17.530588,-1
136.72034,195.82692,89.13461,416.01923,19.973652,-1
114.53571,213.33333,97.61905,563.7619,15.45383,-1
128.60587,214.66354,99.28972,597.57947,41.044315,-1
119.08452,208.2,94.175,424.975,24.969454,-1
138.76147,214.21951,94.04878,482.34146,29.171467,-1
115.28833,218.72223,95.638885,620.8333,21.98014,-1
121.82915,214.04,92.68,516.56,32.015396,-1
134.36855,221.89215,102.42157,516.9314,33.6909,-1
107.80357,198.92857,89.5,578.5,12.715088,-1
125.33442,207.24138,88.965515,405.2931,23.10474,-1
115.83782,207.37363,92.91209,460.32968,23.803461,-1
127.197914,219.22223,101.0,517.0,19.903625,-1
136.2666,206.88235,88.75,579.89703,23.00806,-1
137.12727,208.28847,92.90385,476.51923,21.435537,-1
135.21866,194.89536,84.37209,393.59302,22.919348,-1
134.61446,208.14166,92.791664,448.6,29.4484,-1
100.5,212.54546,88.27273,546.63635,13.227195,-1
126.611115,219.40741,98.888885,503.5926,17.94581,-1
122.09312,229.1923,109.98461,557.03076,20.231806,-1
132.8762,200.18681,88.82417,476.03296,28.953102,-1
125.924225,228.08475,106.45763,599.45764,27.690071,-1
134.15523,197.74286,85.34286,449.37143,24.490898,-1
133.6512,194.83824,85.89706,327.11765,19.47916,-1
121.38923,203.29268,91.73984,416.7561,16.532057,-1
116.91961,195.3125,85.1875,415.84375,31.518208,-1
107.27719,241.77777,114.388885,673.1111,15.114889,-1
97.98182,199.71428,85.14286,364.2857,21.405703,-1
129.26877,278.41666,160.41667,378.5,16.32972,-1
121.61492,233.42352,116.04706,562.4353,22.973341,-1
138.2053,228.8077,112.53846,559.2308,14.726149,-1
122.97792,198.90909,90.625,509.39774,33.339466,-1
108.57071,233.64,112.2,590.36,20.751867,-1
134.90636,195.7551,87.97959,401.2143,21.702065,-1
121.14048,211.13235,93.01471,535.8677,18.015156,-1
143.7086,220.89473,100.68421,560.6316,20.76781,-1
134.34845,216.09279,101.824745,473.20618,20.151537,-1
124.72629,212.69655,99.50345,507.86206,26.124702,-1
125.4125,251.5,132.95,506.2,22.03656,-1
109.643906,230.96153,112.80769,635.11536,15.476887,-1
118.67676,217.10785,99.34314,620.5,18.568102,-1
135.28484,210.29578,93.169014,446.2676,29.275658,-1
102.7,213.2,100.6,492.0,18.165169,-1
131.93065,267.7857,138.03572,424.85715,15.474592,-1
125.66426,314.54962,198.60306,265.60306,16.137098,-1
144.59581,215.09525,100.809525,497.9524,12.143324,-1
157.07237,204.21053,87.26316,578.7368,10.439112,-1
125.77216,234.59302,116.360466,534.0814,26.939238,-1
125.1625,209.9,92.6,592.4,20.365658,-1
110.95749,212.7742,93.6129,475.90323,28.233896,-1
127.65607,209.34921,91.57143,568.98413,31.43358,-1
133.6642,213.09804,95.039215,600.0,24.143076,-1
138.47548,200.41304,93.36957,403.67392,13.371333,-1
111.44697,225.36363,103.90909,579.8788,25.219952,-1
138.96838,259.0,130.25,476.0,14.100089,-1
137.91559,225.10257,102.64103,595.87177,27.694254,-1
120.433075,222.55173,100.85517,577.8276,26.09609,-1
120.79018,199.42857,94.07143,402.14285,17.66641,-1
111.172874,223.66667,99.458336,710.0,15.784134,-1
110.281456,212.10527,95.26316,591.7895,30.481,-1
136.54256,211.16667,96.0,515.75,35.27383,-1
117.55524,212.88506,93.39081,623.3678,20.164392,-1
134.15779,222.15152,98.454544,714.63635,21.503965,-1
136.0,207.20454,91.65909,476.86365,28.072542,-1
120.13442,217.59677,98.12903,503.19354,21.83183,-1
127.12952,309.86508,188.51587,315.2143,19.579075,-1
130.5852,202.28572,87.14286,336.7143,18.582792,-1
128.62003,203.07368,87.56842,511.97894,22.314316,-1
110.79044,222.76471,102.47059,636.94116,20.242476,-1
105.18543,219.52632,98.68421,693.4211,24.130072,-1
135.66096,215.63637,91.0,572.4545,40.39311,-1
127.627365,212.16542,96.293236,477.93234,21.446733,-1
137.1693,203.89285,85.28571,354.60715,23.882471,-1
116.92129,215.71428,97.28571,532.2286,30.074656,-1
117.15952,239.06349,115.22222,620.3492,26.636272,-1
122.63851,209.78494,91.946236,576.5161,26.831343,-1
116.245285,201.275,87.1,407.275,17.42491,-1
129.8432,223.7705,102.60656,647.34424,23.787218,-1
133.444,279.0,169.5,392.0,8.634958,-1
138.4327,218.07692,98.11539,556.96155,27.884829,-1
137.45804,249.33333,132.11111,575.6111,16.5243,-1
112.90385,215.58333,94.19444,670.1389,22.353828,-1
105.40625,340.83334,228.27777,253.61111,11.504696,-1
124.767654,212.61224,91.20408,650.61224,18.75589,-1
138.74345,194.80556,84.041664,470.625,27.889494,-1
125.73556,207.10204,90.14286,605.7143,24.337263,-1
135.30338,206.14285,87.14286,402.14285,24.640993,-1
138.6923,204.44444,89.40741,509.74075,17.185823,-1
132.69623,322.4207,202.65517,271.6345,9.695065,-1
132.02524,208.21642,89.57463,577.67163,35.221455,-1
123.2687,287.3854,174.44792,332.15625,18.32625,-1
111.80921,205.6842,89.8421,564.9474,23.339361,-1
121.5037,198.88235,85.882355,509.58823,17.797981,-1
128.00429,258.24445,132.62222,397.44446,17.996296,-1
109.8951,201.88889,96.94444,486.16666,14.477846,-1
140.61655,208.0,96.24324,448.27026,20.856636,-1
132.2764,212.16965,95.08036,620.8571,30.85217,-1
125.84591,212.1,98.525,661.65,33.691208,-1
134.9087,212.33333,95.89744,450.76068,25.45685,-1
118.86555,229.33333,103.933334,518.06665,31.432043,-1
141.78418,204.08571,88.82857,606.4,31.131504,-1
131.6992,212.82979,96.02128,512.5319,31.431387,-1
107.39462,208.14285,92.57143,616.75,30.46527,-1
135.5842,212.19841,92.61905,640.619,31.726015,-1
104.30804,206.07143,81.0,533.0,16.37834,-1
128.51093,215.6087,95.608696,776.54346,33.222607,-1
112.703125,327.75,204.66667,265.66666,10.22626,-1
111.36842,209.87097,93.258064,726.3871,38.425434,-1
118.64662,222.21506,97.68817,682.4946,28.271734,-1
106.603775,235.4,120.4,436.6,22.348377,-1
115.87613,226.46428,105.53571,862.2857,26.587433,-1
119.15547,257.44186,118.98837,914.44183,29.903233,-1
134.28009,235.9759,109.843376,559.61444,30.21088,-1
123.20011,271.56888,130.59555,847.7289,27.900053,-1
118.15032,241.88136,118.881355,728.2373,36.677254,-1
128.48454,258.33334,120.55556,867.5926,29.79605,-1
123.519424,308.25,190.29546,206.68182,17.097843,-1
125.58069,295.05264,173.5564,281.4812,19.025755,-1
129.94098,244.14815,121.888885,561.3889,20.907572,-1
125.0636,228.6875,113.40625,451.5625,25.150097,-1
106.84375,262.375,128.0625,837.25,23.923626,-1
135.79697,245.21739,110.434784,788.413,21.038458,-1
113.503914,235.02083,111.416664,636.1667,25.214281,-1
122.13271,263.59015,142.5082,585.78687,26.537394,-1
125.78043,234.17241,115.206894,451.10345,27.72491,-1
128.79848,229.42424,116.0,403.60605,26.578676,-1
135.08575,223.38461,114.5641,363.71796,20.56212,-1
107.818184,276.0,123.0,923.0,20.652977,-1
116.84966,254.72974,116.13513,776.43243,30.54683,-1
112.0119,257.66037,120.83019,871.3774,28.039234,-1
112.73656,261.25714,126.542854,803.9143,21.748394,-1
124.869,242.05882,122.85294,499.02942,23.644077,-1
139.7592,258.41464,121.756096,819.12195,33.45545,-1
133.9595,259.71112,125.066666,758.2222,34.41414,-1
129.1753,204.5,98.75,166.5,7.688262,-1
131.33554,207.0,97.10526,264.10526,21.21157,-1
110.329544,229.09091,108.77273,564.86365,15.593294,-1
101.275,273.0,124.0,924.2,22.675097,-1
121.01354,256.76923,115.23077,708.96924,22.78598,-1
129.40132,244.91228,116.1579,761.8772,34.949333,-1
139.16072,221.57143,107.5,510.07144,20.428198,-1
119.47285,266.28815,140.08475,463.22034,15.711599,-1
131.09584,264.96667,127.2,844.9667,19.01403,-1
135.07088,247.53659,133.70732,208.78049,19.88997,-1
134.00394,213.90625,99.21875,427.4375,26.20694,-1
135.5,225.02817,106.253525,551.507,33.19952,-1
132.1087,206.0,97.0,399.0,0.471405,-1
129.43657,223.05882,109.23529,467.47058,29.285494,-1
130.65399,193.23718,88.78205,234.21796,16.377846,-1
127.89725,216.78334,102.316666,360.61667,28.184511,-1
120.30909,253.51613,121.67742,692.0645,34.115433,-1
135.53659,252.11363,131.38637,649.1591,16.327358,-1
124.275,264.8,130.8,773.8,11.876026,-1
137.59856,231.42308,111.69231,586.7308,37.200104,-1
136.33217,237.61111,119.166664,515.3333,37.775368,-1
122.84821,243.07143,122.5,539.1429,28.808746,-1
141.3046,213.18182,104.72727,341.36365,13.561004,-1
118.429565,242.55556,114.138885,483.91666,26.233446,-1
120.22936,239.25581,111.37209,625.48834,30.130795,-1
115.45519,237.03703,106.296295,527.2222,13.666315,-1
133.11894,247.60464,127.674416,557.5814,16.903027,-1
125.392136,235.30508,114.28814,651.38983,39.007473,-1
116.68066,237.55556,113.203705,705.7778,28.128649,-1
139.59277,253.15384,122.42308,757.3461,28.350407,-1
130.06236,194.23334,87.2,252.06667,15.668652,-1
134.52174,238.11539,119.57692,595.03845,40.14679,-1
139.727,244.36363,111.545456,866.36365,32.327385,-1
115.21223,243.10811,112.37838,876.43243,28.670033,-1
137.69423,240.29167,107.395836,852.1875,32.38567,-1
116.607346,240.49438,109.69663,846.69666,32.68998,-1
97.075,251.4,122.8,635.1,11.651609,-1
114.57087,218.39583,99.520836,448.72916,12.353025,-1
131.03493,197.8254,88.93651,332.5873,24.435486,-1
133.69011,214.45454,95.48485,415.33334,11.885357,-1
125.29792,253.70895,143.82835,470.27612,17.94521,-1
134.75671,245.93333,127.111115,562.1778,14.674476,-1
134.76361,241.83784,110.97298,782.3108,24.102123,-1
132.37259,229.3077,109.69231,584.1539,24.574034,-1
117.21154,244.95653,154.82608,389.86957,28.670279,-1
130.14516,188.7742,89.935486,414.9355,36.446987,-1
120.03784,244.77222,117.58889,836.4889,22.979042,-1
136.00526,289.125,165.08333,428.16666,15.362235,-1
129.04051,238.90698,117.17829,643.4031,24.390116,-1
117.10995,286.41666,163.83333,430.66666,25.084719,-1
132.14279,228.07333,112.96667,425.22,15.208062,-1
123.11505,242.77863,123.16794,452.44275,12.307034,-1
137.45818,235.42424,107.30303,775.42426,34.958088,-1
107.145836,243.0,111.166664,683.75,18.840708,-1
134.728,246.72414,115.82758,673.1494,23.454142,-1
134.94798,268.34067,131.32967,747.2308,23.187208,-1
129.29546,236.0,127.0,339.0,24.406677,-1
129.71686,265.17856,147.5,231.92857,14.862765,-1
115.16193,224.43137,121.31373,421.70587,17.561186,-1
115.7631,261.42477,129.46017,771.0354,27.342365,-1
127.1559,207.09435,104.63207,339.50943,23.440365,-1
136.05429,201.05556,93.94444,188.33333,13.450268,-1
139.64944,231.94118,106.882355,753.64703,41.829155,-1
131.77106,200.46376,100.30435,240.10146,16.007612,-1
127.44541,227.66154,110.49231,445.26154,18.356882,-1
123.424355,282.42307,190.1923,427.44232,19.821047,-1
128.32936,250.375,121.375,914.125,20.65053,-1
168.76042,228.5,104.666664,769.8333,9.441339,-1
129.21007,252.34782,114.22609,780.2174,23.885813,-1
117.67052,239.58461,112.36923,803.4769,26.724516,-1
122.087166,284.0,176.07692,303.78845,24.54385,-1
130.25,256.47693,153.16924,429.7077,23.371271,-1
118.34023,238.4452,114.27397,762.452,19.110529,-1
124.93495,233.41441,108.684685,789.2072,24.144716,-1
97.81944,244.11111,118.333336,882.3333,14.309627,-1
136.5414,268.68042,130.28867,738.7629,14.333753,-1
137.14955,208.0,104.92308,366.05493,32.80093,-1
90.34615,258.0,159.2,425.6,21.775215,-1
147.32065,234.6087,107.652176,768.65216,28.576235,-1
135.5631,231.43396,111.54717,767.1132,15.21623,-1
119.881256,238.03847,109.88461,596.8141,20.014849,-1
138.00945,239.54794,113.38356,495.0548,16.836136,-1
149.64583,231.25,100.916664,744.0833,26.047499,-1
119.30369,200.48276,107.51724,405.2069,38.791862,-1
129.64798,228.89285,108.46429,534.9821,19.48256,-1
131.948,228.27536,111.391304,544.942,23.774672,-1
114.03835,232.21739,108.63043,704.3261,14.000354,-1
126.947975,243.27272,108.954544,687.0909,10.926974,-1
152.53616,243.675,109.125,686.375,19.73702,-1
133.86256,229.84906,99.07547,739.3585,31.478405,-1
92.1875,232.5,103.5,510.0,22.652569,-1
115.90761,250.58261,112.38261,778.6087,30.15297,-1
117.79934,234.94737,127.42105,365.6842,29.342,-1
114.430695,248.33333,121.64706,529.4706,16.212852,-1
114.387794,228.53125,110.90625,526.21875,28.379524,-1
111.33088,234.76471,105.35294,885.94116,16.234015,-1
130.8685,230.41463,102.34146,727.29266,27.258451,-1
110.67219,238.89473,116.73684,565.3684,15.630604,-1
118.90555,237.27368,110.378944,815.7579,34.249264,-1
145.81818,251.33333,118.77778,442.0,23.862776,-1
121.52731,269.23334,144.0,428.5,26.53595,-1
135.02135,238.25974,114.53247,568.8312,21.213188,-1
137.5666,241.33333,111.49275,775.95654,29.763874,-1
134.52982,229.25455,106.87273,590.7818,16.520802,-1
141.286,250.8125,140.59375,395.75,17.479424,-1
150.99629,218.11765,99.70588,735.64703,25.29535,-1
126.752495,260.0,136.0658,507.5658,17.499289,-1
100.15,243.8,111.0,764.8,30.13702,-1
121.39109,304.73627,199.3956,435.0989,24.209059,-1
128.24234,278.2093,160.1628,468.25583,17.053696,-1
128.58365,244.58475,115.0,705.7712,12.760596,-1
133.81433,222.72632,104.642105,528.0105,24.596525,-1
123.82335,248.28835,125.08589,554.90796,21.775463,-1
168.8375,252.0,122.0,580.0,17.843765,-1
150.54054,304.7857,194.85715,444.07144,18.908615,-1
144.22917,246.66667,116.666664,823.6667,33.00505,-1
133.1953,231.65776,120.786095,452.03745,29.648155,-1
137.56483,255.05263,115.68421,835.7368,39.194508,-1
123.71926,275.17856,163.62857,462.05,14.979578,-1
113.952484,239.76744,112.976746,568.6395,15.594272,-1
114.25,336.8,228.0,443.46667,12.638389,-1
139.79048,255.33333,121.333336,722.36365,16.805536,-1
125.390526,243.43307,116.29921,757.18896,21.073566,-1
132.81976,253.19872,139.92308,454.98718,14.901864,-1
149.07812,280.5,160.16667,456.16666,36.59567,-1
139.07442,244.66667,115.25926,752.7407,25.360662,-1
108.39453,254.625,117.6875,895.0,27.959793,-1
118.5299,252.76315,121.789474,626.0,18.520128,-1
103.83036,273.85715,158.14285,474.42856,11.745603,-1
110.13351,209.29167,103.458336,473.20834,19.772139,-1
131.5199,242.43478,113.76087,682.1739,26.115608,-1
149.44235,244.14894,112.87234,609.8511,18.158573,-1
129.99196,264.28204,147.97437,472.0,21.022795,-1
144.4507,248.0,114.0,876.0,26.981476,-1
113.713875,251.95454,118.84091,801.6818,32.62582,-1
140.55464,247.78261,129.86957,503.26086,25.529922,-1
130.5377,241.77777,120.37778,527.93335,17.104385,-1
122.80855,266.48648,147.37837,486.52704,16.711578,-1
122.01637,244.36986,113.91096,708.1301,17.282091,-1
137.32317,244.06451,114.80645,733.6129,30.662338,-1
124.02941,244.0625,117.34375,634.84375,25.845526,-1
144.19771,245.0,119.954544,595.5909,14.236564,-1
137.03874,231.58824,114.86275,462.81372,29.822823,-1
137.67162,244.55263,116.02631,709.4211,23.745258,-1
123.396866,244.10417,107.6875,685.9583,29.827513,-1
125.00075,244.52344,113.40625,728.4375,12.295827,-1
118.94599,226.38889,112.80556,461.30554,36.965816,-1
142.88889,235.11429,113.34286,728.25714,24.091492,-1
117.2975,237.32,111.52,681.16,29.824821,-1
109.03993,248.52777,125.861115,582.5833,24.24069,-1
143.98125,244.5,114.1,743.5,31.99203,-1
125.01017,238.75676,118.432434,584.4595,20.17777,-1
109.853294,244.59525,115.14286,748.9286,13.629367,-1
151.23622,252.8125,115.5,884.6875,16.009764,-1
117.843834,256.19565,117.108696,901.1957,22.053766,-1
125.83755,242.30487,116.414635,587.7439,24.56075,-1
110.85309,243.70589,117.411766,546.9216,17.23013,-1
134.01392,242.74419,119.406975,556.7093,23.401754,-1
136.03647,230.88461,112.051285,544.52563,23.576975,-1
120.60392,233.90625,109.46875,595.96875,16.507101,-1
120.51844,262.3793,120.10345,914.7931,38.86802,-1
131.23033,179.89456,73.95527,179.16933,6.236749,-1
143.16397,188.35484,79.19355,345.32257,16.182621,-1
135.07474,204.7347,88.0,456.93878,29.456284,-1
111.94477,202.125,84.09375,384.71875,26.02656,-1
122.23064,243.13586,114.190216,656.6957,14.01551,-1
125.29841,235.58257,106.97774,681.9128,9.441092,-1
125.8166,196.22223,85.236115,353.15277,23.232504,-1
122.51391,181.75,77.92308,266.51923,15.912331,-1
129.3436,229.1659,102.133644,660.79724,10.316183,-1
129.16792,205.4762,92.7381,395.2619,28.841984,-1
104.25313,193.35,85.45,416.05,31.572575,-1
123.7,233.7375,109.8375,717.825,9.276575,-1
131.4298,183.93333,81.4,230.46666,4.787019,-1
133.28394,180.40277,75.013885,270.45834,14.020708,-1
110.56795,206.11111,86.55556,535.6111,33.98729,-1
117.8934,208.10811,91.10811,483.8919,39.76869,-1
134.48071,187.8353,81.89412,361.4,16.488537,-1
132.25081,185.92993,77.76433,285.2739,20.93173,-1
126.83296,191.52046,81.02339,237.88889,19.904325,-1
134.7766,196.33333,87.833336,351.33334,9.30883,-1
131.68245,196.78125,87.4375,358.14062,30.602734,-1
110.30105,191.08333,81.916664,368.25,20.506733,-1
124.2246,197.51819,86.47727,392.4909,27.879986,-1
146.58934,182.9,77.9,343.5,12.165114,-1
133.22424,197.25,88.84615,374.81732,17.657408,-1
119.04086,206.0,93.223526,421.38824,18.53492,-1
121.91141,218.11905,96.04762,583.0238,27.476233,-1
135.46432,188.0,83.10769,332.13846,18.909151,-1
108.88603,192.76471,83.0,316.88235,17.179089,-1
115.70306,205.2069,85.24138,476.34482,27.14413,-1
131.66313,229.18452,103.91071,665.75,10.313906,-1
132.22322,214.0,97.85714,570.2857,23.266865,-1
138.04155,196.21739,77.21739,344.78262,10.835948,-1
127.84257,210.25581,86.976746,473.53488,41.473743,-1
123.318886,205.74226,87.4433,420.7732,34.53481,-1
117.15614,206.36842,93.8421,555.6842,33.503048,-1
138.11253,194.96666,83.36667,358.73334,14.90548,-1
110.128136,260.35556,117.4,723.9778,16.917315,-1
115.67,216.94737,88.210526,532.2105,38.16976,-1
135.51416,193.7,83.9,323.27274,10.845954,-1
128.78143,194.4762,89.333336,336.9524,10.893007,-1
135.57292,202.04167,84.291664,338.75,26.428625,-1
120.81937,207.18018,93.23424,445.3063,28.284073,-1
122.57224,228.63637,100.15151,609.4545,16.429722,-1
120.0034,201.6937,90.78378,443.25226,23.994139,-1
133.48969,192.51819,83.15455,326.34546,22.419361,-1
132.96317,205.875,86.0,384.5,15.740076,-1
138.30544,203.85715,89.85714,421.35715,26.36099,-1
141.61511,204.65715,91.28571,448.8857,24.37955,-1
123.32992,201.27907,89.81395,374.0465,26.167845,-1
110.555275,200.96,91.2,522.96,32.160698,-1
129.96408,251.35051,124.237114,640.433,18.173344,-1
135.94565,192.02438,84.35366,203.12195,7.112423,-1
129.49406,192.46512,82.44186,242.46512,13.947634,-1
119.35918,195.65,84.925,292.925,17.222368,-1
130.8596,175.0,81.36363,241.86363,13.459459,-1
142.51042,188.33333,86.833336,450.0,20.087828,-1
114.03261,253.5577,118.63461,689.0961,19.439665,-1
115.43411,262.0877,144.89473,562.4035,14.814727,-1
128.99303,222.0,101.77778,479.94446,49.531757,-1
134.60406,206.6,97.76,332.56,15.458021,-1
123.41803,200.65753,90.10959,321.43835,22.24396,-1
134.49591,191.67392,88.19565,322.41306,24.406528,-1
129.85765,275.8,146.85556,645.7889,33.40604,-1
143.49768,267.7037,149.37038,568.9259,15.149461,-1
134.82948,258.72726,133.59091,602.2273,14.797252,-1
123.88264,267.58975,132.15384,612.79486,28.801252,-1
115.84191,200.44118,87.32353,366.11765,36.64306,-1
141.11685,204.0,93.13043,509.73914,26.603758,-1
116.46163,278.72,141.86667,718.26666,24.15316,-1
131.6164,274.89108,157.37624,516.9505,23.109848,-1
131.74667,183.87428,78.20571,237.24,13.889472,-1
121.78132,196.57272,86.163635,363.96362,33.015453,-1
146.68687,197.8,86.8,320.8,9.255139,-1
120.588455,283.4,140.41176,776.7882,17.906654,-1
112.850395,290.125,145.4375,807.5,16.971369,-1
113.50625,251.6,128.5,490.8,17.90782,-1
125.04171,292.31033,187.34483,429.7414,9.577644,-1
129.3396,283.22974,179.01352,397.6554,11.546837,-1
125.882355,260.11765,148.82353,357.41177,24.566273,-1
107.7521,194.4,82.26667,307.6,15.869748,-1
100.88281,199.875,88.208336,466.58334,21.888884,-1
133.93369,210.17809,94.520546,408.0274,24.778328,-1
130.15198,186.9227,82.08696,282.54108,18.717772,-1
115.6875,208.08333,95.77778,425.52777,42.710915,-1
114.17939,225.75758,98.42424,455.48486,15.487013,-1
132.42247,202.88506,101.22988,242.7931,21.763092,-1
124.67883,308.74286,204.62857,387.48572,7.588606,-1
130.80353,195.21349,84.44944,329.8764,19.980082,-1
110.08654,211.0,93.0,420.6154,31.143303,-1
112.5628,196.4151,88.20755,334.1698,17.054558,-1
130.4735,289.0435,169.59421,491.4203,16.239672,-1
121.02202,297.25397,192.42857,414.69843,9.437973,-1
130.55731,201.92079,87.32674,183.00494,8.40271,-1
130.3614,190.53334,87.111115,308.3,21.222212,-1
131.5508,185.0,76.166664,217.0,11.700082,-1
